#integration threshold:    3.00 TeV
#Crab flux > int. thresh:  3.152e-12
#redshift:                 0.0000
#minimum-transit-coverage: 0.50
# MJD start  MJD stop  flux+/-err [cm^-2 s^-1]  flux+/-err [CU]  transits  index  cut-off   TS(bkg)
57253.9389  57254.1875    2.790e-12  1.754e-12    0.885  0.557    0.864    1.60       6.0    3.63
57254.9354  57255.1847    5.162e-13  1.355e-12    0.164  0.430    0.922    1.60       6.0    0.16
57255.9326  57256.1819   -1.985e-12  1.835e-12   -0.630  0.582    0.933    1.60       6.0    1.26
57256.9806  57257.1792    1.659e-13  1.813e-12    0.053  0.575    0.865    1.60       6.0    0.01
57257.9271  57258.1764   -2.077e-12  1.594e-12   -0.659  0.506    0.918    1.60       6.0    1.62
57258.9910  57259.1736    7.970e-13  1.564e-12    0.253  0.496    0.824    1.60       6.0    0.28
57259.9215  57260.1708    6.601e-13  1.445e-12    0.209  0.458    0.989    1.60       6.0    0.23
57260.9187  57261.1681    2.263e-12  1.575e-12    0.718  0.500    1.000    1.60       6.0    2.79
57261.9160  57262.1653   -4.325e-13  1.300e-12   -0.137  0.413    1.000    1.60       6.0    0.14
57262.9139  57263.1632    2.062e-12  1.796e-12    0.654  0.570    0.965    1.60       6.0    1.54
57263.9111  57264.1604    2.558e-13  1.620e-12    0.081  0.514    0.996    1.60       6.0    0.03
57264.9486  57265.1576    4.817e-13  1.385e-12    0.153  0.439    0.960    1.60       6.0    0.13
57265.9056  57266.1549    2.239e-12  1.778e-12    0.710  0.564    1.000    1.60       6.0    1.90
57266.9028  57267.1521   -1.184e-12  2.298e-12   -0.376  0.729    0.524    1.60       6.0    0.30
57267.9000  57268.1493    6.314e-13  1.347e-12    0.200  0.427    0.955    1.60       6.0    0.24
57268.8972  57269.1465   -3.071e-13  1.839e-12   -0.097  0.584    0.984    1.60       6.0    0.03
57269.8944  57270.1438   -9.499e-13  1.078e-12   -0.301  0.342    0.945    1.60       6.0    0.84
57270.8917  57271.1410   -5.188e-13  1.333e-12   -0.165  0.423    0.978    1.60       6.0    0.19
